cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,TX-G1,6/17/22,_deluxe,Beto O'Rourke,"","","","",Greg Abbott,"","","",all others,.031775,0,0,,.968225,0,0,,0,0,.031775,.968225,.0585125,.6599836,7110170,8611363,5640066,40.77992,0,0,,0,55.04807,0,0,,4.172014,0,7.789953,45.89864,60.20504,0,0,0,,0,,0,1.260897,35.56226,49.82001,0,0,0,,0,,-12.90963,1.85e+07,-14.26814,-4.669926,-23.88541,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,TN-G1,6/17/22,_deluxe,J.B. Smiley Jr.,"","","","",Bill Lee,"","","",all others,.0016,0,0,,.9984,0,0,,0,0,.0016,.9984,.002375,.1119831,1700888,2086871,1330258,29.71761,0,0,,0,59.86199,0,0,,10.4204,0,16.74391,36.02208,66.1451,0,0,0,,0,,0,4.922854,23.37786,53.33825,0,0,0,,0,,-29.21185,4750229,-30.14438,-18.91295,-41.17247,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,SD-G1,6/17/22,_deluxe,Jamie Smith,"","","","",Kristi Noem,"","","","",.0002,0,0,,.9998,0,0,,0,0,.0002,.9998,.0004,.1163349,275749.3,330894.3,221663.5,31.6045,0,0,,0,68.3955,0,0,,0,0,0,37.15061,73.92831,0,0,0,,0,,0,0,26.07168,62.84939,0,0,0,,0,,-32.01005,647453,-36.791,-25.69877,-47.85664,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,SC-G1,6/17/22,_deluxe,Joe Cunningham,"","","","",Henry McMaster,"","","",all others,.0101,0,0,,.9899,0,0,,0,0,.0101,.9899,.0170625,.9381509,1458594,1770614,1147892,37.2314,0,0,,0,58.73777,0,0,,4.030834,0,7.659976,43.09538,64.60228,0,0,0,,0,,0,1.175766,31.29644,52.77183,0,0,0,,0,,-18.29783,3897996,-21.50637,-10.27632,-32.72572,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,RI-G1,6/17/22,_deluxe,Daniel J. McKee,"","","","",Ashley Kalus,"","","",all others,.947325,0,0,,.052675,0,0,,0,0,.947325,.052675,.00575,1.445953,318917.4,384617.6,253567.8,55.19882,0,0,,0,40.69394,0,0,,4.107239,0,7.695923,61.18169,46.6784,0,0,0,,0,,0,1.22997,49.26691,34.69807,0,0,0,,0,,23.66066,794970,14.50488,25.89319,3.205662,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,PA-G1,6/17/22,_deluxe,Josh Shapiro,"","","","",Douglas V. Mastriano,"","","",all others,.7547,0,0,,.2453,0,0,,0,0,.7547,.2453,.0329125,.5566667,4741656,5590295,3905953,51.07992,0,0,,0,45.93504,0,0,,2.985036,0,5.828972,56.23392,51.03682,0,0,0,,0,,0,.7754649,45.91128,40.72572,0,0,0,,0,,-2.976064,9742133,5.144878,15.07567,-4.717222,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,OR-G1,6/17/22,_deluxe,Tina Kotek,"","","","",Christine Drazan,"","","",all others,.623625,0,0,,.376375,0,0,,0,0,.623625,.376375,.06055,2.95473,1643466,1925609,1364949,46.22687,0,0,,0,43.48598,0,0,,10.28715,0,16.50881,52.72499,49.93357,0,0,0,,0,,0,4.807127,39.67336,36.92307,0,0,0,,0,,10.62213,3113975,2.740887,14.30535,-8.751493,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,OK-G1,6/17/22,_deluxe,Joy Hofmeister,"","","","",Kevin Stitt,"","","",all others,.0031,0,0,,.9969,0,0,,0,0,.0031,.9969,.006025,.4453935,1084870,1318991,856794.6,33.39725,0,0,,0,58.61771,0,0,,7.985038,0,13.44971,39.46717,64.61781,0,0,0,,0,,0,3.344446,27.32148,52.49116,0,0,0,,0,,-36.97133,2842656,-25.22046,-14.24778,-36.09921,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,OH-G1,6/17/22,_deluxe,Nan Whaley,"","","",Niel Petersen,Mike DeWine,"","","","",.01445,0,0,,.9854,0,0,,.00015,0,.01445,.9854,.026125,.5255935,3986307,4740825,3250689,38.58969,0,0,,4.276648,57.13366,0,0,,0,8.003315,0,44.04905,62.57378,0,0,0,,0,,1.294873,0,33.1402,51.64304,0,0,0,,0,,-12.10777,8831240,-18.54397,-8.213913,-28.72522,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,NY-G1,6/17/22,_deluxe,Kathy C. Hochul,"","","","",Lee M. Zeldin,"","","",all others,.9694,0,0,,.0306,0,0,,0,0,.9694,.0306,.002425,.0349281,5568027,6688445,4466045,55.55946,0,0,,0,41.09343,0,0,,3.347121,0,6.433016,60.52114,46.11098,0,0,0,,0,,0,.9056076,50.45721,36.07648,0,0,0,,0,,19.93185,1.34e+07,14.46603,23.89223,4.92297,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,NV-G1,6/17/22,_deluxe,Steve Sisolak,"","","","",Joe Lombardo,"","","",all others,.584775,0,0,,.415225,0,0,,0,0,.584775,.415225,.0682375,5.984095,914511.3,1090984,741778.1,47.50819,0,0,,0,45.93011,0,0,,6.561694,0,11.43239,52.82669,51.26581,0,0,0,,0,,0,2.478417,42.0922,40.52162,0,0,0,,0,,-2.531046,2105890,1.578075,11.04195,-7.946171,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,NM-G1,6/17/22,_deluxe,Michelle Lujan Grisham,"","","",Karen Bedonie,Mark V. Ronchetti,"","","","",.815975,0,0,,.18395,0,0,,.000075,0,.815975,.18395,.0218375,2.830675,618696,743123.1,498546.9,52.1273,0,0,,2.423169,45.44953,0,0,,0,4.869096,0,57.22475,50.40254,0,0,0,,0,,.5468954,0,47.08755,40.36829,0,0,0,,0,,7.143295,1493579,6.677773,16.49897,-2.957531,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,NH-G1,6/17/22,_deluxe,Tom Sherman,"","","","",Chris Sununu,"","","","",.001125,0,0,,.998875,0,0,,0,0,.001125,.998875,.0018875,.2908501,520453.9,615181.1,428085.1,35.76387,0,0,,0,64.23614,0,0,,0,0,0,40.90015,69.40715,0,0,0,,0,,0,0,30.59285,59.09985,0,0,0,,0,,.5605241,1075858,-28.47227,-18.1997,-38.81429,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,NE-G1,6/17/22,_deluxe,Carol Blood,"","","",Scott Zimmerman,Jim Pillen,"","","","",.0036,0,0,,.996375,0,0,,.000025,0,.0036,.996375,.005625,.7433795,606843.1,722485.3,492213.5,35.7284,0,0,,2.695607,61.57599,0,0,,0,5.303943,0,41.43901,67.2862,0,0,0,,0,,.6509643,0,29.99099,55.80879,0,0,0,,0,,-24.75782,1365541,-25.84759,-14.71522,-36.91457,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,MN-G1,6/17/22,_deluxe,Tim Walz,"","","","",Scott Jensen,"","","",all others,.859425,0,0,,.140575,0,0,,0,0,.859425,.140575,.0156625,.575981,2180808,2551588,1815983,51.20181,0,0,,0,42.58747,0,0,,6.210725,0,10.96138,56.76329,48.21698,0,0,0,,0,,0,2.276199,45.48794,36.96156,0,0,0,,0,,1.988413,4066265,8.614342,18.78873,-1.729849,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,MI-G1,6/17/22,_deluxe,Gretchen Whitmer,"","","",Ryan D. Kelley,Ryan D. Kelley,"","","","",.9081,0,0,,.09185,0,0,,.00005,0,.9081,.09185,.0109375,.2507126,3498697,4142088,2861281,54.80038,0,0,,3.026598,42.17303,0,0,,0,5.963685,0,60.93607,48.44004,0,0,0,,0,,.7744139,0,48.55597,35.98265,0,0,0,,0,,-1.182822,7501276,12.62735,24.56894,.4749737,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,ME-G1,6/17/22,_deluxe,Janet T. Mills,"","","",Sam Hunkler,Paul R. LePage,"","","","",.757425,0,0,,.2425,0,0,,.000075,0,.757425,.2425,.0313125,4.468697,561954.7,660231.2,465585,51.43837,0,0,,2.239928,46.3217,0,0,,0,4.522681,0,56.41956,51.26862,0,0,0,,0,,.4942843,0,46.47361,41.2904,0,0,0,,0,,4.372984,1088975,5.116676,14.79997,-4.426548,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,MD-G1,6/17/22,_deluxe,Peter Franchot,"","","","",Kelly Schulz,"","","",all others,.91475,0,0,,.08525,0,0,,0,0,.91475,.08525,.0097875,.4241821,1850478,2218983,1491803,54.46895,0,0,,0,42.11261,0,0,,3.418436,0,6.571997,60.45067,48.07635,0,0,0,,0,,0,.9276924,48.47086,36.11516,0,0,0,,0,,26.27618,4305056,12.35633,23.86912,.8348045,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,MA-G1,6/17/22,_deluxe,Maura Healey,"","","","",Geoff Diehl,"","","",all others,.97175,0,0,,.02825,0,0,,0,0,.97175,.02825,.002625,.0945565,2226395,2659941,1801410,55.16336,0,0,,0,38.67667,0,0,,6.159971,0,10.85665,61.02741,44.52219,0,0,0,,0,,0,2.227976,49.29942,32.77563,0,0,0,,0,,32.67038,4999558,16.4867,27.21161,5.782946,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,KS-G1,6/17/22,_deluxe,Laura Kelly,"","","",Seth Cordell,Derek Schmidt,"","","","",.439325,0,0,,.56065,0,0,,.000025,0,.439325,.56065,.107825,8.82014,980411.6,1162124,800974.1,48.11076,0,0,,2.646275,49.24296,0,0,,0,5.259062,0,53.10498,54.24126,0,0,0,,0,,.6261407,0,43.13845,44.23919,0,0,0,,0,,-21.09543,2089024,-1.132198,8.444355,-10.72498,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,IL-G1,6/17/22,_deluxe,J.B. Pritzker,"","","","",Darren Bailey,"","","","",.984775,0,0,,.015225,0,0,,0,0,.984775,.015225,.0013875,.0250895,4435125,5217801,3660162,59.61248,0,0,,0,40.38752,0,0,,0,0,0,64.96859,45.69212,0,0,0,,0,,0,0,54.30788,35.03141,0,0,0,,0,,13.22368,8928145,19.22496,29.93718,8.615765,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,ID-G1,6/17/22,_deluxe,Stephen Heidt,"","","","",Brad Little,"","","",all others,.00025,0,0,,.99975,0,0,,0,0,.00025,.99975,.000225,.0351238,513742.7,621699.6,408332.8,27.51297,0,0,,0,65.17983,0,0,,7.307197,0,12.52069,33.58404,71.24885,0,0,0,,0,,0,2.937768,21.36022,58.96658,0,0,0,,0,,-36.76822,1297934,-37.66686,-26.4778,-48.76969,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,IA-G1,6/17/22,_deluxe,Deidre DeJear,"","","",Rick Stewart,Kim Reynolds,"","","","",.013275,0,0,,.986725,0,0,,0,0,.013275,.986725,.0199,1.333444,1196858,1404570,995322.3,39.20975,0,0,,1.844451,58.9458,0,0,,0,3.815994,0,44.63811,64.34631,0,0,0,,0,,.3775257,0,33.78666,53.51437,0,0,0,,0,,-9.622491,2295209,-19.73605,-9.096279,-30.35199,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,HI-G1,6/17/22,_deluxe,Josh Green,"","","","",Heidi Haunani Tsuneyoshi,"","","",all others,.995425,0,0,,.004575,0,0,,0,0,.995425,.004575,.0005125,.1093158,375989.3,457263.4,296007.6,60.20698,0,0,,0,35.3842,0,0,,4.408811,0,8.169296,66.21051,41.43359,0,0,0,,0,,0,1.35868,54.1563,29.34413,0,0,0,,0,,31.80856,1007469,24.82278,36.2154,13.33805,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,GA-G1,6/17/22,_deluxe,Stacey Abrams,"","","","",Brian Kemp,"","","",all others,.140325,0,0,,.859675,0,0,,0,0,.140325,.859675,.1534375,3.784811,3251261,3878856,2645598,44.95639,0,0,,0,52.46862,0,0,,2.574996,0,5.130978,49.75078,57.24427,0,0,0,,0,,0,.6030487,40.15751,47.65694,0,0,0,,0,,-7.357742,7356953,-7.51223,1.729061,-16.6635,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,FL-G1,6/17/22,_deluxe,Charlie Crist,"","","","",Ron DeSantis,"","","",all others,.050525,0,0,,.949475,0,0,,0,0,.050525,.949475,.08305,.8940749,7449553,8752216,6173437,42.12716,0,0,,0,54.48878,0,0,,3.384058,0,6.532556,47.11586,59.42127,0,0,0,,0,,0,.9270682,37.16091,49.45965,0,0,0,,0,,-7.44125,1.46e+07,-12.36163,-2.900105,-21.7342,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,CT-G1,6/17/22,_deluxe,Edward Lamont,"","","","",Robert Stefanowski,"","","",all others,.873175,0,0,,.126825,0,0,,0,0,.873175,.126825,.0137,.8668047,1267546,1496315,1042215,52.61636,0,0,,0,43.95663,0,0,,3.427013,0,6.632785,57.66911,49.11574,0,0,0,,0,,0,.9413539,47.4519,38.84909,0,0,0,,0,,12.14246,2618620,8.659733,18.25596,-1.088964,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,CO-G1,6/17/22,_deluxe,Jared Polis,"","","","",Heidi Ganahl,"","","",all others,.95085,0,0,,.04915,0,0,,0,0,.95085,.04915,.0046125,.1691679,2186669,2564560,1814400,52.96569,0,0,,0,39.83577,0,0,,7.198534,0,12.28497,58.4752,45.39145,0,0,0,,0,,0,2.873588,47.2899,34.22942,0,0,0,,0,,6.733898,4183729,13.12992,22.99804,3.102066,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,CA-G1,6/17/22,_deluxe,Gavin Newsom,"","","","",Brian Dahle,"","","","",.992925,0,0,,.007075,0,0,,0,0,.992925,.007075,.0008,.0062323,1.03e+07,1.24e+07,8219639,61.84511,0,0,,0,38.15489,0,0,,0,0,0,67.53103,43.7607,0,0,0,,0,,0,0,56.2393,32.46897,0,0,0,,0,,25.74052,2.54e+07,23.69022,35.06206,12.4786,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,AZ-G1,6/17/22,_deluxe,Katie Hobbs,"","","",Steve Remus,Kari Lake,"","","","",.448725,0,0,,.551275,0,0,,0,0,.448725,.551275,.105525,3.859437,2192784,2612869,1782635,48.66481,0,0,,1.694671,49.64052,0,0,,0,3.537886,0,53.45464,54.41603,0,0,0,,0,,.3237436,0,43.87981,44.82711,0,0,0,,0,,-7.109708,4969373,-.975708,8.407871,-10.30731,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,AR-G1,6/17/22,_deluxe,Chris Jones,"","","",Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,"","","","",.0008,0,0,,.9992,0,0,,0,0,.0008,.9992,.001325,.1271787,835537.7,1014322,660611.7,34.88691,0,0,,1.250474,63.86262,0,0,,0,2.686414,0,39.93194,68.93487,0,0,0,,0,,.2022307,0,29.88322,58.73744,0,0,0,,0,,-31.52285,2180916,-28.97572,-18.96364,-38.90123,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,AL-G1,6/17/22,_deluxe,Malika Sanders-Fortier,"","","","",Kay Ivey,"","","",all others,.0008,0,0,,.9992,0,0,,0,0,.0008,.9992,.0010625,.0627123,1358755,1644503,1081414,31.33931,0,0,,0,64.39577,0,0,,4.264913,0,7.946207,37.17659,70.1827,0,0,0,,0,,0,1.286273,25.48595,58.51129,0,0,0,,0,,-29.19992,3459287,-33.05647,-21.93742,-44.07633,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,AK-G1,6/17/22,_deluxe,Les Gara,"","","",Bill Walker,Mike Dunleavy,Christopher Kurka,"","","",.123075,0,0,,.69975,.016175,0,,.161,0,.123075,.715925,.039925,13.4211,238572.9,283191.2,194593,28.37046,0,0,,24.1,32.83119,14.69835,0,,0,32.13062,0,38.19806,41.26817,0,21.14694,0,,0,,16.45901,0,18.4845,24.71422,0,8.337688,0,,0,,-14.61795,521658,-19.15908,-1.216536,-37.05035,,,,,,,,,,,,,,,,,,,40000,12:40:38 29 Jun 2022
2022,Governor,WY-G1,6/15/22,_deluxe,Theresa A. Livingston,"","","","",Mark Gordon,"","","","",.00025,0,0,,.99975,0,0,,0,0,.00025,.99975,.0003625,.1847924,157321.6,193236,122675.6,30.92232,0,0,,0,69.07768,0,0,,0,0,0,36.53797,74.71173,0,0,0,,0,,0,0,25.28828,63.46203,0,0,0,,0,,-49.87335,424412,-38.15536,-26.92405,-49.42345,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,WI-G1,6/15/22,_deluxe,Tony Evers,"","","","",Rebecca Kleefisch,"","","",all others,.72035,0,0,,.27965,0,0,,0,0,.72035,.27965,.0411,1.406738,2343112,2737360,1954353,49.11304,0,0,,0,44.03057,0,0,,6.856388,0,11.87054,55.40385,50.19738,0,0,0,,0,,0,2.664866,42.78394,37.67931,0,0,0,,0,,-3.823667,4351464,5.082462,16.7144,-6.400433,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,VT-G1,6/15/22,_deluxe,Brenda Siegel,"","","",Susan Hatch Davis,Phil Scott,"","","","",.041175,0,0,,.958675,0,0,,.00015,0,.041175,.958675,.0472375,14.87205,254730.2,300185.3,210172.4,39.54892,0,0,,4.379788,56.07129,0,0,,0,8.054403,0,45.81258,62.25747,0,0,0,,0,,1.33834,0,33.34084,49.72662,0,0,0,,0,,27.77288,503792,-16.52237,-4.580317,-28.26795,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,TX-G1,6/15/22,_deluxe,Beto O'Rourke,"","","","",Greg Abbott,"","","",all others,.033725,0,0,,.966275,0,0,,0,0,.033725,.966275,.0584125,.6592086,7106363,8602232,5647582,40.77,0,0,,0,55.07038,0,0,,4.159629,0,7.840823,45.9875,60.23816,0,0,0,,0,,0,1.23389,35.60198,49.83127,0,0,0,,0,,-12.90963,1.85e+07,-14.30038,-4.474459,-23.94317,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,TN-G1,6/15/22,_deluxe,J.B. Smiley Jr.,"","","","",Bill Lee,"","","",all others,.00145,0,0,,.99855,0,0,,0,0,.00145,.99855,.002,.0943132,1700677,2082587,1326638,29.68485,0,0,,0,59.89476,0,0,,10.4204,0,16.68439,36.05094,66.17121,0,0,0,,0,,0,4.913391,23.38278,53.46124,0,0,0,,0,,-29.21185,4750229,-30.20991,-18.95183,-41.20918,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,SD-G1,6/15/22,_deluxe,Jamie Smith,"","","","",Kristi Noem,"","","","",.0001,0,0,,.9999,0,0,,0,0,.0001,.9999,.0003375,.098181,275683.5,330006.7,221611.2,31.56621,0,0,,0,68.43379,0,0,,0,0,0,37.20907,74.01974,0,0,0,,0,,0,0,25.98026,62.79093,0,0,0,,0,,-32.01005,647453,-36.86758,-25.58187,-48.03947,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,SC-G1,6/15/22,_deluxe,Joe Cunningham,"","","","",Henry McMaster,"","","",all others,.011175,0,0,,.988825,0,0,,0,0,.011175,.988825,.0159375,.8765948,1458095,1774332,1147895,37.19998,0,0,,0,58.76918,0,0,,4.030834,0,7.597908,43.08705,64.59546,0,0,0,,0,,0,1.187076,31.31059,52.78846,0,0,0,,0,,-18.29783,3897996,-21.5692,-10.30911,-32.65569,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,RI-G1,6/15/22,_deluxe,Daniel J. McKee,"","","","",Ashley Kalus,"","","",all others,.9448,0,0,,.0552,0,0,,0,0,.9448,.0552,.0055125,1.384955,319210.7,385060.1,255063.1,55.16631,0,0,,0,40.72646,0,0,,4.107239,0,7.768299,61.1198,46.68857,0,0,0,,0,,0,1.215255,49.11401,34.74204,0,0,0,,0,,23.66066,794970,14.43985,25.77936,3.070055,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,PA-G1,6/15/22,_deluxe,Josh Shapiro,"","","","",Douglas V. Mastriano,"","","",all others,.748325,0,0,,.251675,0,0,,0,0,.748325,.251675,.0342625,.5798278,4738976,5591617,3905437,51.06016,0,0,,0,45.94949,0,0,,2.990355,0,5.866823,56.16972,51.04783,0,0,0,,0,,0,.7632747,45.87642,40.81911,0,0,0,,0,,-2.976064,9742133,5.110668,14.92982,-4.753698,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,OR-G1,6/15/22,_deluxe,Tina Kotek,"","","","",Christine Drazan,"","","",all others,.626325,0,0,,.373675,0,0,,0,0,.626325,.373675,.058825,2.870812,1643318,1926370,1371977,46.21219,0,0,,0,43.51628,0,0,,10.27153,0,16.42624,52.70055,49.90154,0,0,0,,0,,0,4.829738,39.72576,36.87262,0,0,0,,0,,10.62213,3113975,2.695904,14.26793,-8.629246,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,OK-G1,6/15/22,_deluxe,Joy Hofmeister,"","","","",Kevin Stitt,"","","",all others,.003325,0,0,,.996675,0,0,,0,0,.003325,.996675,.0061125,.4519937,1084553,1318187,854491.3,33.37917,0,0,,0,58.64824,0,0,,7.972593,0,13.41188,39.3988,64.58672,0,0,0,,0,,0,3.329234,27.3475,52.56914,0,0,0,,0,,-36.97133,2842656,-25.26908,-14.4935,-35.94994,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,OH-G1,6/15/22,_deluxe,Nan Whaley,"","","",Niel Petersen,Mike DeWine,"","","","",.01485,0,0,,.985125,0,0,,.000025,0,.01485,.985125,.0245,.4931305,3984453,4735633,3244702,38.57078,0,0,,4.273965,57.15526,0,0,,0,7.973654,0,44.0443,62.60337,0,0,0,,0,,1.303524,0,33.04448,51.57185,0,0,0,,0,,-12.10777,8831240,-18.58448,-8.183096,-28.92053,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,NY-G1,6/15/22,_deluxe,Kathy C. Hochul,"","","","",Lee M. Zeldin,"","","",all others,.971325,0,0,,.028675,0,0,,0,0,.971325,.028675,.0022625,.0325906,5567502,6686555,4476698,55.54558,0,0,,0,41.12514,0,0,,3.329274,0,6.416548,60.52685,46.05007,0,0,0,,0,,0,.8876156,50.53568,36.14648,0,0,0,,0,,19.93185,1.34e+07,14.42044,23.84027,5.021198,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,NV-G1,6/15/22,_deluxe,Steve Sisolak,"","","","",Joe Lombardo,"","","",all others,.584825,0,0,,.415175,0,0,,0,0,.584825,.415175,.067375,5.909459,914356.3,1091355,740707.1,47.49773,0,0,,0,45.96473,0,0,,6.537539,0,11.36999,52.78024,51.20016,0,0,0,,0,,0,2.462756,42.11701,40.59513,0,0,0,,0,,-2.531046,2105890,1.533005,11.07658,-7.906847,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,NM-G1,6/15/22,_deluxe,Michelle Lujan Grisham,"","","",Karen Bedonie,Mark V. Ronchetti,"","","","",.814575,0,0,,.1854,0,0,,.000025,0,.814575,.1854,.022375,2.900203,618727.2,742279.4,498240.5,52.10592,0,0,,2.411308,45.48277,0,0,,0,4.85652,0,57.19127,50.49189,0,0,0,,0,,.5412326,0,47.0164,40.38706,0,0,0,,0,,7.143295,1493579,6.623146,16.48225,-3.101318,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,NH-G1,6/15/22,_deluxe,Tom Sherman,"","","","",Chris Sununu,"","","","",.001125,0,0,,.998875,0,0,,0,0,.001125,.998875,.0019125,.2948951,520113.7,613573.1,428319.3,35.72585,0,0,,0,64.27415,0,0,,0,0,0,40.86018,69.35724,0,0,0,,0,,0,0,30.64276,59.13982,0,0,0,,0,,.5605241,1075858,-28.54831,-18.27963,-38.71448,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,NE-G1,6/15/22,_deluxe,Carol Blood,"","","",Scott Zimmerman,Jim Pillen,"","","","",.003275,0,0,,.996675,0,0,,.00005,0,.003275,.996675,.0056625,.7487918,606473.1,723691.4,491892,35.68941,0,0,,2.695607,61.61498,0,0,,0,5.367057,0,41.50443,67.31212,0,0,0,,0,,.6549755,0,29.90047,55.79996,0,0,0,,0,,-24.75782,1365541,-25.92556,-14.60113,-37.00591,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,MN-G1,6/15/22,_deluxe,Tim Walz,"","","","",Scott Jensen,"","","",all others,.862075,0,0,,.137925,0,0,,0,0,.862075,.137925,.0155625,.572378,2180524,2548072,1818365,51.18675,0,0,,0,42.61666,0,0,,6.19659,0,10.90017,56.83537,48.18988,0,0,0,,0,,0,2.281567,45.57957,36.84964,0,0,0,,0,,1.988413,4066265,8.570095,18.92142,-1.613966,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
2022,Governor,MI-G1,6/15/22,_deluxe,Gretchen Whitmer,"","","",Ryan D. Kelley,Ryan D. Kelley,"","","","",.90835,0,0,,.09165,0,0,,0,0,.90835,.09165,.011275,.2584229,3499049,4147151,2870760,54.77756,0,0,,3.021002,42.20144,0,0,,0,5.910357,0,61.03778,48.41515,0,0,0,,0,,.7664576,0,48.50248,35.94069,0,0,0,,0,,-1.182822,7501276,12.57613,24.65617,.4929276,,,,,,,,,,,,,,,,,,,40000,12:14:19 29 Jun 2022
